dataset,shot,seed,qnn_label,class_id,class_name,precision_baseline,recall_baseline,f1_baseline,support,accuracy_baseline,precision_qnn,recall_qnn,f1_qnn,accuracy_qnn,delta_precision,delta_recall,delta_f1,delta_accuracy,support_weighted_delta_f1,support_weighted_delta_recall
indian_pines,10,0,Spectral QNN + SupCon,10,Soybean-mintill,0.9299287410926366,0.6431211498973306,0.7603787327021122,2435,0.6431211498973306,0.9314185228604924,0.6525667351129364,0.7674474764549626,0.6525667351129364,0.0014897817678558578,0.00944558521560579,0.007068743752850382,0.00944558521560579,17.212391038190678,23.000000000000096
indian_pines,10,0,Spectral QNN + SupCon,11,Soybean-clean,0.5457570715474209,0.5724258289703316,0.5587734241908007,573,0.5724258289703316,0.4408602150537634,0.5008726003490401,0.468954248366013,0.5008726003490401,-0.10489685649365754,-0.07155322862129143,-0.08981917582478766,-0.07155322862129143,-51.46638774760333,-40.99999999999999
indian_pines,10,0,Spectral QNN + SupCon,12,Wheat,0.7283464566929134,1.0,0.8428246013667426,185,1.0,0.7007575757575758,1.0,0.8240534521158129,1.0,-0.027588880935337623,0.0,-0.01877114925092971,0.0,-3.4726626114219963,0.0
indian_pines,10,0,Spectral QNN + SupCon,13,Woods,0.967741935483871,0.8433734939759037,0.9012875536480688,1245,0.8433734939759037,0.964221824686941,0.8658634538152611,0.9123994921709692,0.8658634538152611,-0.0035201107969300427,0.02248995983935742,0.011111938522900378,0.02248995983935742,13.83436346101097,27.99999999999999
indian_pines,10,0,Spectral QNN + SupCon,14,Buildings-Grass-Trees-Drives,0.4444444444444444,0.994535519125683,0.6143459915611814,366,0.994535519125683,0.4396551724137931,0.9754098360655736,0.6061120543293718,0.9754098360655736,-0.004789272030651326,-0.019125683060109422,-0.008233937231809652,-0.019125683060109422,-3.0136210268423325,-7.000000000000048
indian_pines,10,0,Spectral QNN + SupCon,15,Stone-Steel-Towers,0.3596059113300492,1.0,0.5289855072463768,73,1.0,0.3187772925764192,1.0,0.4834437086092715,1.0,-0.04082861875363003,0.0,-0.045541798637105335,0.0,-3.3245513005086895,0.0
indian_pines,10,1,Spectral QNN + SupCon,0,Alfalfa,0.1790123456790123,1.0,0.3036649214659686,29,1.0,0.2436974789915966,1.0,0.3918918918918919,1.0,0.0646851333125843,0.0,0.08822697042592331,0.0,2.558582142351776,0.0
indian_pines,10,1,Spectral QNN + SupCon,1,Corn-notill,0.7646536412078153,0.6115056818181818,0.6795580110497238,1408,0.6115056818181818,0.7954545454545454,0.6463068181818182,0.713166144200627,0.6463068181818182,0.0308009042467301,0.034801136363636465,0.03360813315090316,0.034801136363636465,47.320251476471654,49.00000000000014
indian_pines,10,1,Spectral QNN + SupCon,2,Corn-mintill,0.5810663764961915,0.6592592592592592,0.6176980913823019,810,0.6592592592592592,0.6770963704630788,0.6679012345679012,0.6724673710379118,0.6679012345679012,0.09602999396688727,0.00864197530864197,0.05476927965560985,0.00864197530864197,44.36311652104398,6.999999999999995
indian_pines,10,1,Spectral QNN + SupCon,3,Corn,0.6536144578313253,1.0,0.7905282331511839,217,1.0,0.5977961432506887,1.0,0.7482758620689656,1.0,-0.055818314580636574,0.0,-0.042252371082218354,0.0,-9.168764524841382,0.0
indian_pines,10,1,Spectral QNN + SupCon,4,Grass-pasture,0.9151515151515152,0.652267818574514,0.7616645649432535,463,0.652267818574514,0.9869281045751634,0.652267818574514,0.7854356306892067,0.652267818574514,0.07177658942364828,0.0,0.023771065745953224,0.0,11.006003440376343,0.0
indian_pines,10,1,Spectral QNN + SupCon,5,Grass-trees,0.8020050125313283,0.9014084507042254,0.8488063660477454,710,0.9014084507042254,0.7736526946107785,0.9098591549295776,0.8362459546925566,0.9098591549295776,-0.02835231792054982,0.008450704225352212,-0.012560411355188816,0.008450704225352212,-8.917892062184059,6.000000000000071
indian_pines,10,1,Spectral QNN + SupCon,6,Grass-pasture-mowed,0.2083333333333333,1.0,0.3448275862068966,15,1.0,0.1973684210526315,1.0,0.3296703296703296,1.0,-0.010964912280701788,0.0,-0.015157256536566965,0.0,-0.22735884804850448,0.0
indian_pines,10,1,Spectral QNN + SupCon,7,Hay-windrowed,0.8910505836575876,1.0,0.9423868312757202,458,1.0,0.899803536345776,1.0,0.9472595656670114,1.0,0.008752952688188431,0.0,0.004872734391291211,0.0,2.2317123512113746,0.0
indian_pines,10,1,Spectral QNN + SupCon,8,Oats,0.1702127659574468,1.0,0.2909090909090909,8,1.0,0.1159420289855072,1.0,0.2077922077922078,1.0,-0.0542707369719396,0.0,-0.08311688311688309,0.0,-0.6649350649350647,0.0
indian_pines,10,1,Spectral QNN + SupCon,9,Soybean-notill,0.6280623608017817,0.8886554621848739,0.7359721618094824,952,0.8886554621848739,0.6613290632506005,0.8676470588235294,0.7505679236710586,0.8676470588235294,0.0332667024488188,-0.021008403361344463,0.014595761861576184,-0.021008403361344463,13.895165292220527,-19.99999999999993
indian_pines,10,1,Spectral QNN + SupCon,10,Soybean-mintill,0.984005118362124,0.6316221765913758,0.7693846923461731,2435,0.6316221765913758,0.9889083479276124,0.6956878850102669,0.8167791706846673,0.6956878850102669,0.004903229565488387,0.06406570841889114,0.047394478338494195,0.06406570841889114,115.40555475423336,155.99999999999994
indian_pines,10,1,Spectral QNN + SupCon,11,Soybean-clean,0.7510373443983402,0.631762652705061,0.6862559241706161,573,0.631762652705061,0.813141683778234,0.6910994764397905,0.7471698113207547,0.6910994764397905,0.06210433937989379,0.05933682373472948,0.06091388715013857,0.05933682373472948,34.9036573370294,33.99999999999999
indian_pines,10,1,Spectral QNN + SupCon,12,Wheat,0.5240793201133145,1.0,0.6877323420074349,185,1.0,0.5196629213483146,1.0,0.6839186691312384,1.0,-0.004416398764999885,0.0,-0.0038136728761964944,0.0,-0.7055294820963515,0.0
indian_pines,10,1,Spectral QNN + SupCon,13,Woods,0.9461172741679872,0.9590361445783132,0.9525329078579976,1245,0.9590361445783132,0.92372234935164,0.9726907630522088,0.9475743348982786,0.9726907630522088,-0.022394924816347195,0.013654618473895597,-0.004958572959719021,0.013654618473895597,-6.173423334850181,17.000000000000018
indian_pines,10,1,Spectral QNN + SupCon,14,Buildings-Grass-Trees-Drives,0.6917148362235067,0.9808743169398908,0.8112994350282486,366,0.9808743169398908,0.6992337164750958,0.9972677595628416,0.8220720720720721,0.9972677595628416,0.0075188802515890885,0.016393442622950838,0.010772637043823474,0.016393442622950838,3.9427851580393916,6.000000000000007
indian_pines,10,1,Spectral QNN + SupCon,15,Stone-Steel-Towers,0.6033057851239669,1.0,0.7525773195876289,73,1.0,0.8202247191011236,1.0,0.9012345679012346,1.0,0.21691893397715667,0.0,0.14865724831360572,0.0,10.851979126893218,0.0
indian_pines,10,2,Spectral QNN + SupCon,0,Alfalfa,0.4084507042253521,1.0,0.58,29,1.0,0.4202898550724637,1.0,0.5918367346938775,1.0,0.011839150847111568,0.0,0.011836734693877582,0.0,0.3432653061224499,0.0
indian_pines,10,2,Spectral QNN + SupCon,1,Corn-notill,0.8124076809453471,0.78125,0.7965242577842143,1408,0.78125,0.7964113181504486,0.8196022727272727,0.807840392019601,0.8196022727272727,-0.015996362794898467,0.03835227272727271,0.011316134235386688,0.03835227272727271,15.933117003424456,53.99999999999997
indian_pines,10,2,Spectral QNN + SupCon,2,Corn-mintill,0.7475083056478405,0.8333333333333334,0.7880910683012259,810,0.8333333333333334,0.9642857142857144,0.8333333333333334,0.8940397350993378,0.8333333333333334,0.21677740863787387,0.0,0.10594866679811188,0.0,85.81842010647063,0.0
indian_pines,10,2,Spectral QNN + SupCon,3,Corn,0.995260663507109,0.967741935483871,0.9813084112149532,217,0.967741935483871,0.8765432098765432,0.9815668202764976,0.9260869565217392,0.9815668202764976,-0.11871745363056574,0.013824884792626557,-0.055221454693213934,0.013824884792626557,-11.983055668427424,2.9999999999999627
indian_pines,10,2,Spectral QNN + SupCon,4,Grass-pasture,0.9175946547884188,0.8898488120950324,0.9035087719298246,463,0.8898488120950324,0.9433962264150944,0.8639308855291576,0.9019165727170236,0.8639308855291576,0.025801571626675512,-0.02591792656587477,-0.0015921992128009599,-0.02591792656587477,-0.7371882355268444,-12.00000000000002
indian_pines,10,2,Spectral QNN + SupCon,5,Grass-trees,0.899488926746167,0.7436619718309859,0.8141865844255975,710,0.7436619718309859,0.9207119741100324,0.8014084507042254,0.8569277108433735,0.8014084507042254,0.021223047363865377,0.05774647887323947,0.04274112641777594,0.05774647887323947,30.34619975662092,41.00000000000002
indian_pines,10,2,Spectral QNN + SupCon,6,Grass-pasture-mowed,0.4166666666666667,1.0,0.5882352941176471,15,1.0,0.2941176470588235,1.0,0.4545454545454545,1.0,-0.1225490196078432,0.0,-0.1336898395721926,0.0,-2.005347593582889,0.0
indian_pines,10,2,Spectral QNN + SupCon,7,Hay-windrowed,0.9913419913419912,1.0,0.9956521739130436,458,1.0,0.94824016563147,1.0,0.973432518597237,1.0,-0.043101825710521235,0.0,-0.022219655315806608,0.0,-10.176602134639426,0.0
indian_pines,10,2,Spectral QNN + SupCon,8,Oats,0.0432432432432432,1.0,0.082901554404145,8,1.0,0.0473372781065088,1.0,0.0903954802259887,1.0,0.004094034863265601,0.0,0.007493925821843703,0.0,0.05995140657474962,0.0
indian_pines,10,2,Spectral QNN + SupCon,9,Soybean-notill,0.8638392857142857,0.8130252100840336,0.8376623376623377,952,0.8130252100840336,0.8954022988505748,0.8182773109243697,0.8551042810098792,0.8182773109243697,0.031563013136289064,0.005252100840336116,0.017441943347541566,0.005252100840336116,16.60473006685957,4.999999999999982
indian_pines,10,2,Spectral QNN + SupCon,10,Soybean-mintill,0.968861664114344,0.7794661190965092,0.863905325443787,2435,0.7794661190965092,0.9641956631366616,0.7852156057494867,0.8655500226346763,0.7852156057494867,-0.0046660009776824385,0.005749486652977476,0.0016446971908893326,0.005749486652977476,4.004837659815525,14.000000000000153
indian_pines,10,2,Spectral QNN + SupCon,11,Soybean-clean,0.8729729729729729,0.5636998254799301,0.6850477200424178,573,0.5636998254799301,0.845360824742268,0.5724258289703316,0.6826222684703434,0.5724258289703316,-0.027612148230704903,0.008726003490401424,-0.0024254515720744108,0.008726003490401424,-1.3897837507986375,5.000000000000016
indian_pines,10,2,Spectral QNN + SupCon,12,Wheat,0.6423611111111112,1.0,0.7822410147991543,185,1.0,0.7939914163090128,1.0,0.8851674641148325,1.0,0.15163030519790166,0.0,0.10292644931567818,0.0,19.041393123400464,0.0
indian_pines,10,2,Spectral QNN + SupCon,13,Woods,0.899184581171238,0.97429718875502,0.9352351580570548,1245,0.97429718875502,0.8804581245526127,0.9879518072289156,0.93111279333838,0.9879518072289156,-0.018726456618625265,0.013654618473895597,-0.004122364718674776,0.013654618473895597,-5.132344074750096,17.000000000000018
indian_pines,10,2,Spectral QNN + SupCon,14,Buildings-Grass-Trees-Drives,0.6332179930795848,1.0,0.7754237288135594,366,1.0,0.5893719806763285,1.0,0.7416413373860182,1.0,-0.04384601240325636,0.0,-0.033782391427541136,0.0,-12.364355262480055,0.0
indian_pines,10,2,Spectral QNN + SupCon,15,Stone-Steel-Towers,0.2931726907630522,1.0,0.453416149068323,73,1.0,0.2931726907630522,1.0,0.453416149068323,1.0,0.0,0.0,0.0,0.0,0.0,0.0
indian_pines,10,3,Spectral QNN + SupCon,0,Alfalfa,0.1736526946107784,1.0,0.2959183673469387,29,1.0,0.1746987951807229,1.0,0.2974358974358974,1.0,0.0010461005699445025,0.0,0.001517530088958663,0.0,0.044008372579801225,0.0
indian_pines,10,3,Spectral QNN + SupCon,1,Corn-notill,0.6592071611253197,0.7322443181818182,0.6938088829071333,1408,0.7322443181818182,0.8067556952081697,0.7294034090909091,0.7661320402834764,0.7294034090909091,0.14754853408284996,-0.0028409090909091717,0.0723231573763431,-0.0028409090909091717,101.83100558589108,-4.000000000000114
indian_pines,10,3,Spectral QNN + SupCon,2,Corn-mintill,0.9319470699432892,0.608641975308642,0.736370425690814,810,0.608641975308642,0.7797783933518005,0.6950617283950618,0.7349869451697127,0.6950617283950618,-0.1521686765914887,0.0864197530864198,-0.0013834805211012657,0.0864197530864198,-1.1206192220920252,70.00000000000004
indian_pines,10,3,Spectral QNN + SupCon,3,Corn,0.7667844522968198,1.0,0.868,217,1.0,0.8443579766536965,1.0,0.9156118143459916,1.0,0.0775735243568767,0.0,0.0476118143459916,0.0,10.331763713080177,0.0
indian_pines,10,3,Spectral QNN + SupCon,4,Grass-pasture,0.9026128266033254,0.8207343412526998,0.8597285067873304,463,0.8207343412526998,0.9252336448598132,0.8552915766738661,0.8888888888888888,0.8552915766738661,0.022620818256487762,0.03455723542116629,0.02916038210155847,0.03455723542116629,13.501256913021571,15.999999999999991
indian_pines,10,3,Spectral QNN + SupCon,5,Grass-trees,0.7491961414790996,0.9845070422535211,0.8508825319537432,710,0.9845070422535211,0.735632183908046,0.991549295774648,0.8446310737852429,0.991549295774648,-0.013563957571053664,0.007042253521126862,-0.006251458168500257,0.007042253521126862,-4.438535299635182,5.000000000000072
indian_pines,10,3,Spectral QNN + SupCon,6,Grass-pasture-mowed,0.2631578947368421,1.0,0.4166666666666667,15,1.0,0.3,1.0,0.4615384615384615,1.0,0.0368421052631579,0.0,0.04487179487179482,0.0,0.6730769230769224,0.0
indian_pines,10,3,Spectral QNN + SupCon,7,Hay-windrowed,0.921529175050302,1.0,0.9591623036649216,458,1.0,0.9366053169734152,1.0,0.9672650475184794,1.0,0.01507614192311324,0.0,0.008102743853557803,0.0,3.711056684929474,0.0
indian_pines,10,3,Spectral QNN + SupCon,8,Oats,0.2051282051282051,1.0,0.3404255319148936,8,1.0,0.2758620689655172,1.0,0.4324324324324324,1.0,0.07073386383731209,0.0,0.09200690051753879,0.0,0.7360552041403103,0.0
indian_pines,10,3,Spectral QNN + SupCon,9,Soybean-notill,0.7315436241610739,0.8014705882352942,0.7649122807017544,952,0.8014705882352942,0.653781512605042,0.8172268907563025,0.7264239028944911,0.8172268907563025,-0.07776211155603185,0.015756302521008347,-0.03848837780726333,0.015756302521008347,-36.640935672514686,14.999999999999947
indian_pines,10,3,Spectral QNN + SupCon,10,Soybean-mintill,0.9411111111111112,0.6956878850102669,0.8,2435,0.6956878850102669,0.949546485260771,0.6878850102669405,0.7978090021433675,0.6878850102669405,0.00843537414965978,-0.007802874743326416,-0.0021909978566325705,-0.007802874743326416,-5.335079780900309,-18.999999999999822
indian_pines,10,3,Spectral QNN + SupCon,11,Soybean-clean,0.8704103671706264,0.7033158813263525,0.777992277992278,573,0.7033158813263525,0.8336520076481836,0.7609075043630017,0.7956204379562044,0.7609075043630017,-0.036758359522442774,0.05759162303664922,0.017628159963926415,0.05759162303664922,10.100935659329837,33.0
indian_pines,10,3,Spectral QNN + SupCon,12,Wheat,0.4742268041237113,0.9945945945945946,0.6422338568935427,185,0.9945945945945946,0.7034220532319392,1.0,0.8258928571428571,1.0,0.22919524910822786,0.00540540540540535,0.18365900024931436,0.00540540540540535,33.97691504612316,0.9999999999999898
indian_pines,10,3,Spectral QNN + SupCon,13,Woods,0.9945105215004576,0.8730923694779117,0.9298545765611634,1245,0.8730923694779117,0.9888123924268504,0.9228915662650602,0.9547154133776484,0.9228915662650602,-0.005698129073607228,0.0497991967871485,0.024860836816484988,0.0497991967871485,30.95174183652381,61.999999999999886
indian_pines,10,3,Spectral QNN + SupCon,14,Buildings-Grass-Trees-Drives,0.7218934911242604,1.0,0.8384879725085911,366,1.0,0.6918714555765595,1.0,0.8178770949720671,1.0,-0.030022035547700887,0.0,-0.02061087753652402,0.0,-7.543581178367791,0.0
indian_pines,10,3,Spectral QNN + SupCon,15,Stone-Steel-Towers,0.4478527607361963,1.0,0.6186440677966102,73,1.0,0.503448275862069,1.0,0.6697247706422018,1.0,0.055595515125872685,0.0,0.05108070284559163,0.0,3.728891307728189,0.0
indian_pines,10,4,Spectral QNN + SupCon,0,Alfalfa,0.3670886075949367,1.0,0.5370370370370371,29,1.0,0.3186813186813186,1.0,0.4833333333333333,1.0,-0.04840728891361812,0.0,-0.05370370370370381,0.0,-1.5574074074074105,0.0
indian_pines,10,4,Spectral QNN + SupCon,1,Corn-notill,0.7922457937088515,0.7691761363636364,0.7805405405405406,1408,0.7691761363636364,0.851304347826087,0.6953125,0.7654417513682564,0.6953125,0.059058554117235484,-0.07386363636363635,-0.015098789172284133,-0.07386363636363635,-21.25909515457606,-103.99999999999999
indian_pines,10,4,Spectral QNN + SupCon,2,Corn-mintill,0.6889897843359818,0.7493827160493827,0.7179183914843288,810,0.7493827160493827,0.7107438016528925,0.7432098765432099,0.7266143633071817,0.7432098765432099,0.021754017316910734,-0.006172839506172756,0.008695971822852866,-0.006172839506172756,7.043737176510821,-4.9999999999999325
indian_pines,10,4,Spectral QNN + SupCon,3,Corn,0.7455830388692579,0.9723502304147466,0.844,217,0.9723502304147466,0.6445783132530121,0.9861751152073732,0.7795992714025501,0.9861751152073732,-0.10100472561624585,0.013824884792626668,-0.06440072859744983,0.013824884792626668,-13.974958105646612,2.999999999999987
indian_pines,10,4,Spectral QNN + SupCon,4,Grass-pasture,0.9041095890410958,0.8552915766738661,0.8790233074361821,463,0.8552915766738661,0.8926940639269406,0.8444924406047516,0.8679245283018868,0.8444924406047516,-0.011415525114155223,-0.010799136069114534,-0.011098779134295245,-0.010799136069114534,-5.138734739178698,-5.000000000000029
indian_pines,10,4,Spectral QNN + SupCon,5,Grass-trees,0.8417639429312581,0.9140845070422536,0.8764348413234301,710,0.9140845070422536,0.8405612244897959,0.928169014084507,0.8821954484605087,0.928169014084507,-0.0012027184414622472,0.014084507042253391,0.005760607137078599,0.014084507042253391,4.090031067325805,9.999999999999908
indian_pines,10,4,Spectral QNN + SupCon,6,Grass-pasture-mowed,0.3658536585365853,1.0,0.5357142857142857,15,1.0,0.3409090909090909,1.0,0.5084745762711864,1.0,-0.02494456762749442,0.0,-0.02723970944309928,0.0,-0.4085956416464892,0.0
indian_pines,10,4,Spectral QNN + SupCon,7,Hay-windrowed,0.903353057199211,1.0,0.9492227979274612,458,1.0,0.8513011152416357,1.0,0.9196787148594378,1.0,-0.05205194195757534,0.0,-0.029544083068023475,0.0,-13.531190045154752,0.0
indian_pines,10,4,Spectral QNN + SupCon,8,Oats,0.08,1.0,0.1481481481481481,8,1.0,0.1038961038961039,1.0,0.188235294117647,1.0,0.0238961038961039,0.0,0.04008714596949889,0.0,0.3206971677559911,0.0
indian_pines,10,4,Spectral QNN + SupCon,9,Soybean-notill,0.8197320341047503,0.7069327731092437,0.7591652566271856,952,0.7069327731092437,0.8564167725540025,0.707983193277311,0.7751581368602645,0.707983193277311,0.03668473844925224,0.0010504201680672232,0.015992880233078877,0.0010504201680672232,15.22522198189109,0.9999999999999964
indian_pines,10,4,Spectral QNN + SupCon,10,Soybean-mintill,0.9432251908396948,0.8119096509240247,0.8726550430368573,2435,0.8119096509240247,0.936150666054203,0.8369609856262834,0.8837814397224631,0.8369609856262834,-0.007074524785491754,0.025051334702258732,0.011126396685605888,0.025051334702258732,27.092775929450337,61.000000000000014
indian_pines,10,4,Spectral QNN + SupCon,11,Soybean-clean,0.9322916666666666,0.62478184991274,0.7481713688610241,573,0.62478184991274,0.7655310621242485,0.6666666666666666,0.7126865671641791,0.6666666666666666,-0.16676060454241814,0.041884816753926635,-0.03548480169684498,0.041884816753926635,-20.332791372292174,23.99999999999996
indian_pines,10,4,Spectral QNN + SupCon,12,Wheat,0.720164609053498,0.945945945945946,0.8177570093457944,185,0.945945945945946,0.6559139784946236,0.9891891891891892,0.7887931034482759,0.9891891891891892,-0.06425063055887437,0.043243243243243135,-0.028963905897518516,0.043243243243243135,-5.358322591040926,7.99999999999998
indian_pines,10,4,Spectral QNN + SupCon,13,Woods,0.9792013311148088,0.9453815261044176,0.9619942787086228,1245,0.9453815261044176,0.9729272419627748,0.923694779116466,0.9476720230737536,0.923694779116466,-0.006274089152033979,-0.02168674698795159,-0.014322255634869108,-0.02168674698795159,-17.831208265412037,-26.999999999999726
indian_pines,10,4,Spectral QNN + SupCon,14,Buildings-Grass-Trees-Drives,0.7530864197530864,1.0,0.8591549295774648,366,1.0,0.658273381294964,1.0,0.7939262472885033,1.0,-0.09481303845812239,0.0,-0.0652286822889615,0.0,-23.87369771775991,0.0
indian_pines,10,4,Spectral QNN + SupCon,15,Stone-Steel-Towers,0.2943548387096774,1.0,0.454828660436137,73,1.0,0.4397590361445783,1.0,0.6108786610878661,1.0,0.1454041974349009,0.0,0.15605000065172914,0.0,11.391650047576228,0.0
